Sun Jul  9 00:15:19 2023 | INFO  | loadConfig                               | Config loaded
Sun Jul  9 01:42:48 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:48 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:48 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:48 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:48 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:48 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:48 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:48 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:49 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:49 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:49 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:49 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:49 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:50 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:50 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:50 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:50 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:50 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:51 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sun Jul  9 01:42:51 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 01:42:51 2023 | INFO  | showConsole                              | Current console shown
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/WOLF3D/ 
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/WOLF3D/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | k is 0
Sun Jul  9 01:42:51 2023 | ERROR | scanDirectory                            | /userdata/roms/WOLF3D/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/WOLF3D/ has 0 files
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/DOOM/DOOM/,/userdata/roms/DOOM/DOOM2/ 
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/DOOM/DOOM/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/DOOM/DOOM2/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 2
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | k is 0
Sun Jul  9 01:42:51 2023 | ERROR | scanDirectory                            | /userdata/roms/DOOM/DOOM/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/DOOM/DOOM/ has 0 files
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | k is 1
Sun Jul  9 01:42:51 2023 | ERROR | scanDirectory                            | /userdata/roms/DOOM/DOOM2/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/DOOM/DOOM2/ has 0 files
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/QUAKE/id1/,/userdata/roms/QUAKE/hipnotic/,/userdata/roms/QUAKE/rogue/,/userdata/roms/QUAKE/dopa/ 
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/QUAKE/id1/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/QUAKE/hipnotic/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/QUAKE/rogue/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/QUAKE/dopa/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 4
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | k is 0
Sun Jul  9 01:42:51 2023 | ERROR | scanDirectory                            | /userdata/roms/QUAKE/id1/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/QUAKE/id1/ has 0 files
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | k is 1
Sun Jul  9 01:42:51 2023 | ERROR | scanDirectory                            | /userdata/roms/QUAKE/hipnotic/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/QUAKE/hipnotic/ has 0 files
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | k is 2
Sun Jul  9 01:42:51 2023 | ERROR | scanDirectory                            | /userdata/roms/QUAKE/rogue/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/QUAKE/rogue/ has 0 files
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | k is 3
Sun Jul  9 01:42:51 2023 | ERROR | scanDirectory                            | /userdata/roms/QUAKE/dopa/
Sun Jul  9 01:42:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/QUAKE/dopa/ has 0 files
Sun Jul  9 01:42:52 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/dos/ 
Sun Jul  9 01:42:52 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/dos/
Sun Jul  9 01:42:52 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sun Jul  9 01:42:52 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sun Jul  9 01:42:52 2023 | INFO  | theSectionHasGames                       | k is 0
Sun Jul  9 01:42:52 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/dos/ has 841 files
Sun Jul  9 01:42:52 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sun Jul  9 01:42:52 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 01:42:52 2023 | INFO  | showConsole                              | Current console shown
Sun Jul  9 01:42:53 2023 | INFO  | performAction                            | Loading system background
Sun Jul  9 01:42:53 2023 | INFO  | performAction                            | Loading system picture
Sun Jul  9 01:42:53 2023 | INFO  | performAction                            | Loading game list
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | DOS
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | Should we skip this?
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | No, loading game list
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | Scanning directory
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | Processing files
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | All files loaded
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | The list needs to be sorted
Sun Jul  9 01:42:53 2023 | INFO  | loadGameList                             | Finished
Sun Jul  9 01:42:53 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:53 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:53 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:53 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:53 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:54 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:54 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:54 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:54 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:54 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:55 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:55 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:55 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:55 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:55 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:55 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 01:42:55 2023 | INFO  | Battery                                  | Battery charge: 23
Sun Jul  9 01:42:55 2023 | INFO  | Battery                                  | Battery charging: 1
Sun Jul  9 01:42:55 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:55 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:55 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:55 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:55 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:56 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:56 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:56 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:56 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:56 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:56 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:56 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:56 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:56 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:56 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:56 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:56 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:56 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:56 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:56 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:57 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:57 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:57 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:57 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:57 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:58 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:58 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:58 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:58 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:58 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:42:58 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:42:58 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:42:58 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:42:59 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:42:59 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:43:01 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:43:01 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:43:01 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:43:01 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:43:01 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:43:01 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:43:01 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:43:01 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:43:01 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:43:01 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:43:02 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:43:02 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:43:02 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:43:02 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:43:02 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:43:02 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:43:02 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:43:02 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:43:02 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:43:02 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:43:03 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:43:03 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:43:03 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 01:43:03 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 01:43:03 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 01:43:03 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 01:43:03 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 01:43:03 2023Sun Jul  9 02:34:29 2023 | INFO  | loadConfig                               | Config loaded
Sun Jul  9 02:34:29 2023 | INFO  | initializeDisplay                        | well...
Sun Jul  9 02:34:29 2023 | INFO  | initializeDisplay                        | maybe...
Sun Jul  9 02:34:29 2023 | INFO  | initializeDisplay                        | 640x480
Sun Jul  9 02:34:29 2023 | INFO  | initializeDisplay                        | Initialized Display
Sun Jul  9 02:34:29 2023 | INFO  | initializeFonts                          | Fonts initialized
Sun Jul  9 02:34:29 2023 | INFO  | initializeSettingsFonts                  | Initializing Settings Fonts
Sun Jul  9 02:34:29 2023 | INFO  | initializeSettingsFonts                  | Settings Fonts initialized
Sun Jul  9 02:34:29 2023 | INFO  | checkThemes                              | Themes checked
Sun Jul  9 02:34:29 2023 | INFO  | loadLastState                            | Last state loaded
Sun Jul  9 02:34:29 2023 | INFO  | HW_Init                                  | HW Initialized
Sun Jul  9 02:34:29 2023 | INFO  | initialSetup                             | Setting CPU to base
Sun Jul  9 02:34:29 2023 | INFO  | setCPU                                   | CPU speed set: 1008000
Sun Jul  9 02:34:29 2023 | INFO  | setupKeys                                | Input successfully configured
Sun Jul  9 02:34:30 2023 | INFO  | setupJoystick                            | Joystick successfully configured
Sun Jul  9 02:34:30 2023 | INFO  | checkIfDefault                           | Default state checked
Sun Jul  9 02:34:30 2023 | INFO  | main                                     | Setup 2
Sun Jul  9 02:34:30 2023 | INFO  | initialSetup2                            | Loading theme
Sun Jul  9 02:34:30 2023 | INFO  | initialSetup2                            | Loading section groups
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Entering
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.png
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.png
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.png
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.ini
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.ini
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.ini
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.ini
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.ini
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.png
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.png
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Sun Jul  9 02:34:30 2023 | INFO  | recursivelyScanDirectory                 | No entry
Sun Jul  9 02:34:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 02:34:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 02:34:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 02:34:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 02:34:30 2023 | INFO  | loadSectionGroups                        | Loading group background
Sun Jul  9 02:34:30 2023 | INFO  | loadSectionGroups                        | Loaded section groups
Sun Jul  9 02:34:30 2023 | INFO  | initialSetup2                            | Loading sections
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | ZX SPECTRUM
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | AMSTRAD CPC
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | COMMODORE 64
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | MSX
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | ATARI ST
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | AMIGA
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:30 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | WOLF3D
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | DOOM
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | QUAKE
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | DOS
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Loading system logo
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Loading system background
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Loading system picture
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | PC98
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | OPENBOR
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | PICO-8
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Set
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | Out
Sun Jul  9 02:34:31 2023 | INFO  | loadSections                             | TIC-80
