Tue Jul 11 01:19:59 2023 | INFO  | loadConfig                               | Config loaded
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | k is 0
Tue Jul 11 18:09:13 2023 | ERROR | scanDirectory                            | /userdata/roms/msx/
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/msx/ has 0 files
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/c64/ 
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/c64/
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | k is 0
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/c64/ has 7 files
Tue Jul 11 18:09:13 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/amstradcpc/ 
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/amstradcpc/
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | k is 0
Tue Jul 11 18:09:13 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/amstradcpc/ has 501 files
Tue Jul 11 18:09:13 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:13 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:13 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:13 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:13 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:13 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:13 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:13 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:14 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:14 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:14 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:14 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:14 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:14 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:14 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:14 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:14 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:14 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:14 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:14 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:15 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:15 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:15 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:15 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:15 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:15 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:15 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:15 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:15 2023 | INFO  | rewindSection                            | Rewinding section
Tue Jul 11 18:09:15 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:15 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:15 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:16 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Tue Jul 11 18:09:16 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:16 2023 | INFO  | showConsole                              | Current console shown
Tue Jul 11 18:09:16 2023 | INFO  | performAction                            | Loading system background
Tue Jul 11 18:09:16 2023 | INFO  | performAction                            | Loading system picture
Tue Jul 11 18:09:16 2023 | INFO  | performAction                            | Loading game list
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | AMIGA
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | Should we skip this?
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | No, loading game list
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | Scanning directory
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | Processing files
Tue Jul 11 18:09:16 2023 | ERROR | loadRomPreferences                       | Error reading line
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | All files loaded
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | The list needs to be sorted
Tue Jul 11 18:09:16 2023 | INFO  | loadGameList                             | Finished
Tue Jul 11 18:09:16 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:16 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:16 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:16 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:16 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:17 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:17 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:17 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:17 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:17 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:18 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:18 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:18 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:18 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:18 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:18 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:19 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:19 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:19 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:19 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:19 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:19 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:20 2023 | INFO  | advancePage                              | Entering function
Tue Jul 11 18:09:20 2023 | INFO  | advancePage                              | Less or equal than total pages
Tue Jul 11 18:09:20 2023 | INFO  | advancePage                              | Normal paging
Tue Jul 11 18:09:20 2023 | INFO  | advancePage                              | Not at the last page
Tue Jul 11 18:09:20 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:20 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:20 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:21 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:21 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:21 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:22 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:22 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:22 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:22 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:22 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:22 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:24 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:24 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:24 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:24 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:24 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:24 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:24 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:24 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:24 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:24 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:25 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:25 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:25 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:25 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:25 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:25 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:25 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:25 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:25 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:26 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:26 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:26 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:26 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:26 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:26 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:26 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:26 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:26 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:26 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:26 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:26 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:26 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:27 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:27 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:27 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:27 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:27 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:27 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:27 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:27 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:27 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:27 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 204 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | showRomPreferences                       | Preferences shown
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | showRomPreferences                       | Preferences shown
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:30 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:30 2023 | INFO  | showRomPreferences                       | Preferences shown
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:31 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:31 2023 | INFO  | showRomPreferences                       | Preferences shown
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 276 - {219,219,219}
Tue Jul 11 18:09:32 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:09:32 2023 | INFO  | showRomPreferences                       | Preferences shown
Tue Jul 11 18:09:32 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 18:09:32 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 18:09:32 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 18:09:32 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 18:09:32 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 18:09:32 2023 | INFO  | executeCommand                           | Launching Game
Tue Jul 11 18:09:32 2023 | ERROR | setCPU                                   | Error writting to file
Tue Jul 11 18:09:32 2023 | INFO  | setCPU                                   | CPU speed set: 1008000
Tue Jul 11 18:09:32 2023 | INFO  | executeCommand                           | /userdata/system/.simplemenu/launchers/
Tue Jul 11 18:09:32 2023 | INFO  | executeCommand                           | puae2021_libretro
Tue Jul 11 18:09:32 2023 | INFO  | executeCommand                           | /userdata/roms/amiga500/great courts 2.zip
Tue Jul 11 18:12:29 2023 | INFO  | loadConfig                               | Config loaded
Tue Jul 11 18:12:29 2023 | INFO  | initializeDisplay                        | well...
Tue Jul 11 18:12:29 2023 | INFO  | initializeDisplay                        | maybe...
Tue Jul 11 18:12:29 2023 | INFO  | initializeDisplay                        | 640x480
Tue Jul 11 18:12:29 2023 | INFO  | initializeDisplay                        | Initialized Display
Tue Jul 11 18:12:29 2023 | INFO  | initializeFonts                          | Fonts initialized
Tue Jul 11 18:12:29 2023 | INFO  | initializeSettingsFonts                  | Initializing Settings Fonts
Tue Jul 11 18:12:29 2023 | INFO  | initializeSettingsFonts                  | Settings Fonts initialized
Tue Jul 11 18:12:29 2023 | INFO  | checkThemes                              | Themes checked
Tue Jul 11 18:12:29 2023 | INFO  | loadLastState                            | Last state loaded
Tue Jul 11 18:12:29 2023 | INFO  | HW_Init                                  | HW Initialized
Tue Jul 11 18:12:29 2023 | INFO  | initialSetup                             | Setting CPU to base
Tue Jul 11 18:12:29 2023 | ERROR | setCPU                                   | Error writting to file
Tue Jul 11 18:12:29 2023 | INFO  | setCPU                                   | CPU speed set: 1008000
Tue Jul 11 18:12:29 2023 | INFO  | setupKeys                                | Input successfully configured
Tue Jul 11 18:12:29 2023 | INFO  | setupJoystick                            | Joystick successfully configured
Tue Jul 11 18:12:29 2023 | INFO  | checkIfDefault                           | Default state checked
Tue Jul 11 18:12:29 2023 | INFO  | main                                     | Setup 2
Tue Jul 11 18:12:29 2023 | INFO  | initialSetup2                            | Loading theme
Tue Jul 11 18:12:29 2023 | INFO  | initialSetup2                            | Loading section groups
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Entering
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.png
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.png
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.png
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.ini
Tue Jul 11 18:12:29 2023 | INFO  | recursivelyScanDirectory                 | Read dir
